Eta Bin	Phi Bin	Content	Error
1.53846	3.66519	0.0553633	0.0474139
1.53846	4.18879	0.0418917	0.0515899
1.53846	4.71239	0.0522526	0.0620566
1.84615	-1.0472	-0.00552927	0.161385
1.84615	-0.523599	0.259286	0.522208
1.84615	0.0	0.227383	0.237295
1.84615	0.523599	0.259286	0.522208
1.84615	1.0472	-0.00552927	0.161385
1.84615	1.5708	-0.191693	0.148001
1.84615	2.0944	-0.130695	0.159349
1.84615	2.61799	0.0442472	0.164989
1.84615	3.14159	0.0955815	0.141285
1.84615	3.66519	0.0442472	0.164989
1.84615	4.18879	-0.130695	0.159349
1.84615	4.71239	-0.191693	0.148001
